vc phasor
module		argument
0.000000	nan
77.956970	-171.000000
375.330906	-163.861968
732.413070	-158.541656
1164.201850	-153.088494
1761.277600	-146.842992
2310.875455	-141.734856
3000.842291	-135.796920
3668.697386	-130.423282
4317.729650	-125.294632
5020.525268	-119.795167
5587.053016	-115.264011
6174.819468	-110.325131
6652.475632	-106.033262
7030.098999	-102.246842
7367.918307	-98.364595
7553.026737	-95.792073
7698.460492	-93.157760
7756.738460	-91.611836
7766.739109	-91.063130
7766.116917	-90.777368
7802.303889	-92.214952
7878.931092	-93.677707
8076.901071	-95.968438
8419.649898	-98.500346
8831.316666	-100.452391
9466.713790	-102.277013
10104.617700	-103.225468
10853.940745	-103.555774
11651.526156	-103.243324
12354.786249	-102.476952
13126.121039	-101.158118
13734.440538	-99.751756
14295.023129	-98.091562
14767.660704	-96.340704
15073.296014	-94.910632
15339.263470	-93.300389
15460.500451	-92.296812
15524.753442	-91.474335
15542.953173	-90.982473
15544.368482	-91.250200
15530.685735	90.967190
15448.639297	90.206243
15377.068080	90.067251
15281.656313	89.934862
15104.587688	89.631054
15072.821588	89.997013
14879.576073	90.008766
14840.402208	90.430307
14811.148184	90.863891
14711.808864	91.320831
14851.625494	91.733703
14814.266112	92.239176
14951.307364	92.478386
15079.839552	92.604469
15140.257506	92.871762
15329.478448	92.425290
15383.282823	92.523372
15483.389759	92.017008
15534.456426	91.523978
15545.286112	91.392627
15510.280467	90.527935
15475.051214	90.500721
15370.278894	90.017230
15246.777927	89.753244
15183.078917	89.929960
14975.386420	89.725341
14954.305322	90.154176
14826.056772	90.412394
14752.061003	90.830675
14823.121212	91.310462
14733.007521	91.820662
14892.832572	92.127216
14938.134899	92.506312
15033.180168	92.745836
15215.078480	92.560272
15262.921800	92.802437
15418.041939	92.239650
15479.091736	92.070289
15526.634018	91.741990
15542.796012	90.982140
15530.528927	90.966928
15448.483445	90.205972
15376.935157	90.067143
15281.537295	89.934855
15104.468682	89.631044
15072.702569	89.997006
14879.429830	90.008706
14840.255854	90.430251
14811.020977	90.863849
14711.750572	91.320818
14851.567509	91.733703
14814.189882	92.239204
14951.241564	92.478400
15079.773760	92.604484
15140.191733	92.871778
15329.412644	92.425304
15383.207038	92.523495
15483.305471	92.017193
15534.371711	91.524160
15545.207161	91.392513
15510.204932	90.527773
15474.975700	90.500560
15370.208180	90.017058
15246.707426	89.753070
15183.010596	89.929778
14975.347638	89.725253
14954.283721	90.154123
14826.081623	90.412410
14752.134323	90.830735
14823.214104	91.310518
14733.100539	91.820715
14892.925662	92.127267
14938.226048	92.506344
15033.271350	92.745866
15215.182760	92.560249
15263.026054	92.802412
15418.146253	92.239629
15479.204451	92.070161
15526.750038	91.741825
15542.912282	90.981909
15530.645213	90.966697
15448.600552	90.205746
15377.047985	90.066924
15281.659069	89.934700
15104.590673	89.630890
15072.824297	89.996849
14879.551550	90.008546
14840.349942	90.430035
14811.065141	90.863602
14711.744504	91.320553
14851.560954	91.733441
14814.153236	92.238972
14951.176048	92.478212
15079.708135	92.604297
15140.125880	92.871593
15329.336418	92.425180
15383.128085	92.523366
15483.213922	92.017165
15534.273725	91.524312
15545.103203	91.392959
15510.099156	90.528215
15474.882772	90.501181
15370.123289	90.017789
15246.646750	89.753967
15182.948334	89.930687
14975.284517	89.726174
14954.220815	90.155056
14825.990693	90.413317
14752.045110	90.831650
14823.146139	91.311441
14733.034703	91.821646
14892.889792	92.128149
14938.220310	92.507183
15033.293051	92.746642
15215.203802	92.561015
15263.061020	92.803122
15418.179360	92.240333
15479.233950	92.070902
15526.783834	91.742496
15542.943664	90.982580
15530.676219	90.967298
15448.619848	90.206243
15377.048631	90.067251
15281.650703	89.934964
15104.581933	89.631157
15072.816007	89.997117
14879.570497	90.008871
14840.396834	90.430412
14811.143016	90.863996
14711.803914	91.320938
14851.620741	91.733808
14814.242525	92.239297
14951.283907	92.478506
15079.816163	92.604588
15140.234264	92.871881
15329.454962	92.425407
15383.259390	92.523488
15483.353147	92.017225
15534.419310	91.524194
15545.248861	91.392842
15510.242339	90.528148
15475.013059	90.500935
15370.240253	90.017444
15246.739021	89.753460
15183.040188	89.930176
14975.361173	89.725613
14954.280608	90.154450
14826.032379	90.412670
14752.037132	90.830953
14823.117385	91.310738
14733.004331	91.820940
14892.829763	92.127491
14938.132563	92.506586
15033.178130	92.746108
15215.076210	92.560541
15262.919833	92.802705
15418.056248	92.239820
15479.105909	92.070460
15526.647927	91.742160
15542.809308	90.982310
15530.542210	90.967099
15448.496112	90.206144
15376.933810	90.067215
15281.535904	89.934927
15104.467189	89.631117
15072.701198	89.997080
14879.453182	90.008849
14840.279480	90.430394
14811.044883	90.863992
14711.755496	91.320950
14851.591788	91.733820
14814.214428	92.239321
14951.266237	92.478516
15079.798499	92.604598
15140.216612	92.871891
15329.437289	92.425416
15383.244392	92.523503
15483.342803	92.017202
15534.409020	91.524171
15545.244462	91.392524
15510.242183	90.527787
15475.012950	90.500573
15370.245397	90.017073
15246.744625	89.753085
15183.027557	89.929707
14975.350980	89.725128
14954.286819	90.153998
14826.084574	90.412284
14752.137037	90.830609
14823.216545	91.310392
14733.102690	91.820588
14892.927637	92.127142
14938.256422	92.506178
15033.301543	92.745700
15215.213094	92.560085
15263.039476	92.802344
15418.159852	92.239562
15479.218102	92.070095
15526.755238	91.741868
