22,MU_POSTE_1,1585923013076271,9143.000000,-15471.000000,6327.000000,8.000000,-14.000000,5.000000
23,MU_POSTE_1,1585923013076276,10103.000000,-15295.000000,5192.000000,9.000000,-13.000000,4.000000
24,MU_POSTE_1,1585923013077479,11000.000000,-15026.000000,4026.000000,10.000000,-13.000000,3.000000
25,MU_POSTE_1,1585923013077487,11829.000000,-14664.000000,2834.000000,10.000000,-13.000000,2.000000
26,MU_POSTE_1,1585923013077492,12585.000000,-14211.000000,1625.000000,11.000000,-12.000000,1.000000
27,MU_POSTE_1,1585923013077496,13264.000000,-13671.000000,407.000000,12.000000,-12.000000,0.000000
28,MU_POSTE_1,1585923013077538,13860.000000,-13046.000000,-814.000000,12.000000,-11.000000,0.000000
29,MU_POSTE_1,1585923013078746,14372.000000,-12341.000000,-2030.000000,13.000000,-11.000000,-1.000000
30,MU_POSTE_1,1585923013078751,14795.000000,-11560.000000,-3234.000000,13.000000,-10.000000,-2.000000
31,MU_POSTE_1,1585923013078755,15126.000000,-10708.000000,-4418.000000,13.000000,-9.000000,-4.000000
32,MU_POSTE_1,1585923013078760,15364.000000,-9789.000000,-5574.000000,13.000000,-8.000000,-5.000000
33,MU_POSTE_1,1585923013079881,15508.000000,-8811.000000,-6697.000000,14.000000,-8.000000,-6.000000
34,MU_POSTE_1,1585923013039722,15556.000000,-7778.000000,-7778.000000,14.000000,-7.000000,-7.000000
35,MU_POSTE_1,1585923013039727,15508.000000,-6697.000000,-8811.000000,14.000000,-6.000000,-8.000000
36,MU_POSTE_1,1585923013039731,15364.000000,-5574.000000,-9790.000000,13.000000,-5.000000,-8.000000
37,MU_POSTE_1,1585923013041043,15126.000000,-4418.000000,-10708.000000,13.000000,-4.000000,-9.000000
38,MU_POSTE_1,1585923013041048,14794.000000,-3234.000000,-11560.000000,13.000000,-2.000000,-10.000000
39,MU_POSTE_1,1585923013041053,14372.000000,-2030.000000,-12341.000000,13.000000,-1.000000,-11.000000
40,MU_POSTE_1,1585923013041057,13860.000000,-814.000000,-13046.000000,12.000000,0.000000,-11.000000
41,MU_POSTE_1,1585923013041062,13263.000000,407.000000,-13671.000000,12.000000,0.000000,-12.000000
42,MU_POSTE_1,1585923013042911,12585.000000,1626.000000,-14211.000000,11.000000,1.000000,-12.000000
43,MU_POSTE_1,1585923013042917,11829.000000,2834.000000,-14664.000000,10.000000,2.000000,-13.000000
44,MU_POSTE_1,1585923013042922,11000.000000,4026.000000,-15026.000000,10.000000,3.000000,-13.000000
45,MU_POSTE_1,1585923013042927,10102.000000,5192.000000,-15295.000000,9.000000,4.000000,-13.000000
46,MU_POSTE_1,1585923013043009,9143.000000,6327.000000,-15471.000000,8.000000,5.000000,-14.000000
47,MU_POSTE_1,1585923013043015,8128.000000,7422.000000,-15551.000000,7.000000,6.000000,-14.000000
48,MU_POSTE_1,1585923013043020,7062.000000,8472.000000,-15535.000000,6.000000,7.000000,-14.000000
49,MU_POSTE_1,1585923013044372,5953.000000,9470.000000,-15423.000000,5.000000,8.000000,-14.000000
50,MU_POSTE_1,1585923013044378,4807.000000,10409.000000,-15216.000000,4.000000,9.000000,-13.000000
51,MU_POSTE_1,1585923013044383,3631.000000,11284.000000,-14915.000000,3.000000,10.000000,-13.000000
52,MU_POSTE_1,1585923013044388,2433.000000,12089.000000,-14523.000000,2.000000,10.000000,-13.000000
53,MU_POSTE_1,1585923013044393,1220.000000,12820.000000,-14040.000000,1.000000,11.000000,-12.000000
54,MU_POSTE_1,1585923013045621,0.000000,13472.000000,-13472.000000,0.000000,12.000000,-12.000000
55,MU_POSTE_1,1585923013045628,-1220.000000,14041.000000,-12820.000000,-1.000000,12.000000,-11.000000
56,MU_POSTE_1,1585923013045633,-2433.000000,14523.000000,-12089.000000,-2.000000,13.000000,-10.000000
57,MU_POSTE_1,1585923013045637,-3631.000000,14915.000000,-11284.000000,-3.000000,13.000000,-10.000000
58,MU_POSTE_1,1585923013045642,-4807.000000,15216.000000,-10409.000000,-4.000000,13.000000,-9.000000
59,MU_POSTE_1,1585923013045646,-5953.000000,15423.000000,-9470.000000,-5.000000,14.000000,-8.000000
60,MU_POSTE_1,1585923013047049,-7062.000000,15535.000000,-8472.000000,-6.000000,14.000000,-7.000000
61,MU_POSTE_1,1585923013047056,-8128.000000,15551.000000,-7422.000000,-7.000000,14.000000,-6.000000
62,MU_POSTE_1,1585923013047061,-9143.000000,15471.000000,-6327.000000,-8.000000,14.000000,-5.000000
63,MU_POSTE_1,1585923013047066,-10103.000000,15295.000000,-5192.000000,-9.000000,13.000000,-4.000000
64,MU_POSTE_1,1585923013047071,-10999.000000,15026.000000,-4026.000000,-9.000000,13.000000,-3.000000
65,MU_POSTE_1,1585923013047076,-11829.000000,14664.000000,-2834.000000,-10.000000,13.000000,-2.000000
66,MU_POSTE_1,1585923013047080,-12585.000000,14211.000000,-1626.000000,-11.000000,12.000000,-1.000000
67,MU_POSTE_1,1585923013048382,-13263.000000,13671.000000,-407.000000,-12.000000,12.000000,0.000000
68,MU_POSTE_1,1585923013048388,-13860.000000,13046.000000,814.000000,-12.000000,11.000000,0.000000
69,MU_POSTE_1,1585923013048392,-14372.000000,12341.000000,2030.000000,-13.000000,11.000000,1.000000
70,MU_POSTE_1,1585923013048397,-14794.000000,11560.000000,3234.000000,-13.000000,10.000000,2.000000
71,MU_POSTE_1,1585923013048402,-15126.000000,10708.000000,4418.000000,-13.000000,9.000000,4.000000
72,MU_POSTE_1,1585923013049747,-15364.000000,9789.000000,5575.000000,-13.000000,8.000000,5.000000
73,MU_POSTE_1,1585923013049752,-15508.000000,8811.000000,6697.000000,-14.000000,8.000000,6.000000
74,MU_POSTE_1,1585923013049757,-15556.000000,7777.000000,7778.000000,-14.000000,7.000000,7.000000
75,MU_POSTE_1,1585923013049762,-15508.000000,6697.000000,8811.000000,-14.000000,6.000000,8.000000
76,MU_POSTE_1,1585923013049766,-15364.000000,5574.000000,9789.000000,-13.000000,5.000000,8.000000
77,MU_POSTE_1,1585923013049771,-15126.000000,4418.000000,10708.000000,-13.000000,4.000000,9.000000
78,MU_POSTE_1,1585923013051073,-14794.000000,3234.000000,11560.000000,-13.000000,2.000000,10.000000
79,MU_POSTE_1,1585923013051082,-14372.000000,2030.000000,12341.000000,-13.000000,1.000000,11.000000
80,MU_POSTE_1,1585923013051088,-13860.000000,814.000000,13046.000000,-12.000000,0.000000,11.000000
81,MU_POSTE_1,1585923013052521,-13263.000000,-407.000000,13671.000000,-12.000000,0.000000,12.000000
82,MU_POSTE_1,1585923013052527,-12585.000000,-1626.000000,14211.000000,-11.000000,-1.000000,12.000000
83,MU_POSTE_1,1585923013052532,-11829.000000,-2834.000000,14664.000000,-10.000000,-2.000000,13.000000
84,MU_POSTE_1,1585923013052536,-10999.000000,-4026.000000,15026.000000,-9.000000,-3.000000,13.000000
85,MU_POSTE_1,1585923013052541,-10102.000000,-5192.000000,15295.000000,-9.000000,-4.000000,13.000000
86,MU_POSTE_1,1585923013052546,-9143.000000,-6327.000000,15471.000000,-8.000000,-5.000000,14.000000
87,MU_POSTE_1,1585923013052550,-8128.000000,-7422.000000,15551.000000,-7.000000,-6.000000,14.000000
88,MU_POSTE_1,1585923013053762,-7062.000000,-8472.000000,15535.000000,-6.000000,-7.000000,14.000000
89,MU_POSTE_1,1585923013053768,-5953.000000,-9470.000000,15423.000000,-5.000000,-8.000000,14.000000
90,MU_POSTE_1,1585923013053774,-4807.000000,-10409.000000,15216.000000,-4.000000,-9.000000,13.000000
91,MU_POSTE_1,1585923013053779,-3631.000000,-11284.000000,14915.000000,-3.000000,-10.000000,13.000000
92,MU_POSTE_1,1585923013053783,-2433.000000,-12089.000000,14523.000000,-2.000000,-10.000000,13.000000
93,MU_POSTE_1,1585923013053787,-1220.000000,-12820.000000,14040.000000,-1.000000,-11.000000,12.000000
94,MU_POSTE_1,1585923013054930,0.000000,-13472.000000,13472.000000,0.000000,-12.000000,12.000000
95,MU_POSTE_1,1585923013054937,1220.000000,-14040.000000,12820.000000,1.000000,-12.000000,11.000000
96,MU_POSTE_1,1585923013054941,2433.000000,-14523.000000,12089.000000,2.000000,-13.000000,10.000000
97,MU_POSTE_1,1585923013054968,3631.000000,-14915.000000,11284.000000,3.000000,-13.000000,10.000000
98,MU_POSTE_1,1585923013054973,4807.000000,-15216.000000,10409.000000,4.000000,-13.000000,9.000000
99,MU_POSTE_1,1585923013056267,5953.000000,-15423.000000,9470.000000,5.000000,-14.000000,8.000000
100,MU_POSTE_1,1585923013056273,7062.000000,-15535.000000,8472.000000,6.000000,-14.000000,7.000000
101,MU_POSTE_1,1585923013056278,8128.000000,-15551.000000,7422.000000,7.000000,-14.000000,6.000000
102,MU_POSTE_1,1585923013056282,9143.000000,-15471.000000,6327.000000,8.000000,-14.000000,5.000000
103,MU_POSTE_1,1585923013057678,10103.000000,-15295.000000,5192.000000,9.000000,-13.000000,4.000000
104,MU_POSTE_1,1585923013057684,11000.000000,-15026.000000,4026.000000,10.000000,-13.000000,3.000000
105,MU_POSTE_1,1585923013057689,11829.000000,-14664.000000,2834.000000,10.000000,-13.000000,2.000000
106,MU_POSTE_1,1585923013057694,12585.000000,-14211.000000,1626.000000,11.000000,-12.000000,1.000000
107,MU_POSTE_1,1585923013057698,13264.000000,-13671.000000,406.000000,12.000000,-12.000000,0.000000
108,MU_POSTE_1,1585923013057703,13860.000000,-13046.000000,-814.000000,12.000000,-11.000000,0.000000
109,MU_POSTE_1,1585923013057707,14372.000000,-12341.000000,-2030.000000,13.000000,-11.000000,-1.000000
110,MU_POSTE_1,1585923013059262,14794.000000,-11560.000000,-3234.000000,13.000000,-10.000000,-2.000000
111,MU_POSTE_1,1585923013059271,15126.000000,-10708.000000,-4418.000000,13.000000,-9.000000,-4.000000
112,MU_POSTE_1,1585923013059276,15364.000000,-9789.000000,-5574.000000,13.000000,-8.000000,-5.000000
113,MU_POSTE_1,1585923013059280,15508.000000,-8811.000000,-6697.000000,14.000000,-8.000000,-6.000000
114,MU_POSTE_1,1585923013059284,15556.000000,-7778.000000,-7778.000000,14.000000,-7.000000,-7.000000
115,MU_POSTE_1,1585923013059288,15508.000000,-6697.000000,-8811.000000,14.000000,-6.000000,-8.000000
116,MU_POSTE_1,1585923013060559,15364.000000,-5574.000000,-9789.000000,13.000000,-5.000000,-8.000000
117,MU_POSTE_1,1585923013060565,15126.000000,-4418.000000,-10708.000000,13.000000,-4.000000,-9.000000
118,MU_POSTE_1,1585923013060570,14794.000000,-3234.000000,-11560.000000,13.000000,-2.000000,-10.000000
119,MU_POSTE_1,1585923013060574,14372.000000,-2030.000000,-12341.000000,13.000000,-1.000000,-11.000000
120,MU_POSTE_1,1585923013060578,13860.000000,-813.000000,-13046.000000,12.000000,0.000000,-11.000000
121,MU_POSTE_1,1585923013061802,13263.000000,407.000000,-13671.000000,12.000000,0.000000,-12.000000
122,MU_POSTE_1,1585923013061807,12585.000000,1626.000000,-14211.000000,11.000000,1.000000,-12.000000
123,MU_POSTE_1,1585923013061811,11829.000000,2834.000000,-14664.000000,10.000000,2.000000,-13.000000
124,MU_POSTE_1,1585923013061815,10999.000000,4026.000000,-15026.000000,9.000000,3.000000,-13.000000
125,MU_POSTE_1,1585923013063001,10102.000000,5192.000000,-15295.000000,9.000000,4.000000,-13.000000
126,MU_POSTE_1,1585923013063007,9143.000000,6327.000000,-15471.000000,8.000000,5.000000,-14.000000
127,MU_POSTE_1,1585923013063012,8128.000000,7423.000000,-15551.000000,7.000000,6.000000,-14.000000
128,MU_POSTE_1,1585923013063017,7062.000000,8472.000000,-15535.000000,6.000000,7.000000,-14.000000
129,MU_POSTE_1,1585923013063021,5953.000000,9470.000000,-15423.000000,5.000000,8.000000,-14.000000
130,MU_POSTE_1,1585923013064189,4806.000000,10409.000000,-15216.000000,4.000000,9.000000,-13.000000
131,MU_POSTE_1,1585923013064195,3631.000000,11284.000000,-14915.000000,3.000000,10.000000,-13.000000
132,MU_POSTE_1,1585923013064200,2433.000000,12089.000000,-14523.000000,2.000000,10.000000,-13.000000
133,MU_POSTE_1,1585923013064205,1220.000000,12820.000000,-14040.000000,1.000000,11.000000,-12.000000
134,MU_POSTE_1,1585923013064210,0.000000,13472.000000,-13472.000000,0.000000,12.000000,-12.000000
135,MU_POSTE_1,1585923013065325,-1220.000000,14040.000000,-12820.000000,-1.000000,12.000000,-11.000000
136,MU_POSTE_1,1585923013065331,-2433.000000,14523.000000,-12089.000000,-2.000000,13.000000,-10.000000
137,MU_POSTE_1,1585923013065336,-3631.000000,14915.000000,-11284.000000,-3.000000,13.000000,-10.000000
138,MU_POSTE_1,1585923013065341,-4807.000000,15216.000000,-10409.000000,-4.000000,13.000000,-9.000000
139,MU_POSTE_1,1585923013066573,-5953.000000,15423.000000,-9470.000000,-5.000000,14.000000,-8.000000
140,MU_POSTE_1,1585923013066579,-7062.000000,15535.000000,-8472.000000,-6.000000,14.000000,-7.000000
141,MU_POSTE_1,1585923013066585,-8128.000000,15551.000000,-7422.000000,-7.000000,14.000000,-6.000000
142,MU_POSTE_1,1585923013066590,-9143.000000,15471.000000,-6327.000000,-8.000000,14.000000,-5.000000
143,MU_POSTE_1,1585923013066594,-10102.000000,15295.000000,-5192.000000,-9.000000,13.000000,-4.000000
144,MU_POSTE_1,1585923013067713,-11000.000000,15026.000000,-4026.000000,-10.000000,13.000000,-3.000000
145,MU_POSTE_1,1585923013067719,-11829.000000,14664.000000,-2834.000000,-10.000000,13.000000,-2.000000
146,MU_POSTE_1,1585923013067724,-12585.000000,14211.000000,-1626.000000,-11.000000,12.000000,-1.000000
147,MU_POSTE_1,1585923013067729,-13264.000000,13671.000000,-407.000000,-12.000000,12.000000,0.000000
148,MU_POSTE_1,1585923013067734,-13860.000000,13046.000000,814.000000,-12.000000,11.000000,0.000000
149,MU_POSTE_1,1585923013067739,-14372.000000,12341.000000,2030.000000,-13.000000,11.000000,1.000000
150,MU_POSTE_1,1585923013068860,-14795.000000,11560.000000,3234.000000,-13.000000,10.000000,2.000000
151,MU_POSTE_1,1585923013068865,-15126.000000,10708.000000,4418.000000,-13.000000,9.000000,4.000000
152,MU_POSTE_1,1585923013068870,-15364.000000,9789.000000,5574.000000,-13.000000,8.000000,5.000000
153,MU_POSTE_1,1585923013068875,-15508.000000,8811.000000,6697.000000,-14.000000,8.000000,6.000000
154,MU_POSTE_1,1585923013070015,-15556.000000,7778.000000,7778.000000,-14.000000,7.000000,7.000000
155,MU_POSTE_1,1585923013070021,-15508.000000,6697.000000,8811.000000,-14.000000,6.000000,8.000000
156,MU_POSTE_1,1585923013070025,-15364.000000,5574.000000,9789.000000,-13.000000,5.000000,8.000000
157,MU_POSTE_1,1585923013070030,-15126.000000,4418.000000,10708.000000,-13.000000,4.000000,9.000000
158,MU_POSTE_1,1585923013071381,-14794.000000,3234.000000,11560.000000,-13.000000,2.000000,10.000000
159,MU_POSTE_1,1585923013071388,-14372.000000,2030.000000,12341.000000,-13.000000,1.000000,11.000000
160,MU_POSTE_1,1585923013071392,-13860.000000,813.000000,13046.000000,-12.000000,0.000000,11.000000
