 time_between_2_SV	 jitter
352	102.000000
157	93.000000
314	64.000000
715	465.000000
99	151.000000
33	217.000000
122	128.000000
739	489.000000
94	156.000000
32	218.000000
142	108.000000
1006	756.000000
279	29.000000
53	197.000000
344	94.000000
57	193.000000
314	64.000000
75	175.000000
151	99.000000
47	203.000000
268	18.000000
417	167.000000
40	210.000000
458	208.000000
44	206.000000
699	449.000000
95	155.000000
37	213.000000
74	176.000000
1737	1487.000000
101	149.000000
37	213.000000
39	211.000000
39	211.000000
37	213.000000
66	184.000000
38	212.000000
489	239.000000
74	176.000000
398	148.000000
49	201.000000
480	230.000000
75	175.000000
410	160.000000
60	190.000000
468	218.000000
88	162.000000
78	172.000000
282	32.000000
616	366.000000
80	170.000000
32	218.000000
264	14.000000
741	491.000000
88	162.000000
32	218.000000
139	111.000000
740	490.000000
87	163.000000
32	218.000000
142	108.000000
741	491.000000
88	162.000000
32	218.000000
135	115.000000
782	532.000000
87	163.000000
32	218.000000
89	161.000000
786	536.000000
87	163.000000
33	217.000000
100	150.000000
534	284.000000
40	210.000000
692	442.000000
86	164.000000
33	217.000000
139	111.000000
588	338.000000
94	156.000000
38	212.000000
326	76.000000
484	234.000000
77	173.000000
408	158.000000
58	192.000000
488	238.000000
89	161.000000
39	211.000000
312	62.000000
503	253.000000
49	201.000000
455	205.000000
48	202.000000
431	181.000000
39	211.000000
740	490.000000
99	151.000000
37	213.000000
37	213.000000
728	478.000000
84	166.000000
33	217.000000
199	51.000000
503	253.000000
43	207.000000
477	227.000000
45	205.000000
543	293.000000
114	136.000000
37	213.000000
301	51.000000
593	343.000000
83	167.000000
36	214.000000
316	66.000000
126	124.000000
287	37.000000
739	489.000000
85	165.000000
33	217.000000
317	67.000000
35	215.000000
523	273.000000
119	131.000000
357	107.000000
45	205.000000
659	409.000000
116	134.000000
37	213.000000
708	458.000000
91	159.000000
34	216.000000
48	202.000000
826	576.000000
90	160.000000
33	217.000000
100	150.000000
608	358.000000
88	162.000000
33	217.000000
279	29.000000
861	611.000000
97	153.000000
33	217.000000
43	207.000000
712	462.000000
108	142.000000
29	221.000000
62	188.000000
921	671.000000
86	164.000000
60	190.000000
37	213.000000
708	458.000000
88	162.000000
32	218.000000
127	123.000000
874	624.000000
163	87.000000
