1,MU_POSTE_1,1581961430997819,-13263.000000,13671.000000,-407.000000,-12.000000,12.000000,0.000000
2,MU_POSTE_1,1581961430997824,-13860.000000,13046.000000,814.000000,-12.000000,11.000000,0.000000
3,MU_POSTE_1,1581961430997829,-14372.000000,12341.000000,2030.000000,-13.000000,11.000000,1.000000
4,MU_POSTE_1,1581961430997833,-14794.000000,11560.000000,3234.000000,-13.000000,10.000000,2.000000
5,MU_POSTE_1,1581961430998999,-15126.000000,10708.000000,4418.000000,-13.000000,9.000000,4.000000
6,MU_POSTE_1,1581961430999005,-15364.000000,9789.000000,5574.000000,-13.000000,8.000000,5.000000
7,MU_POSTE_1,1581961430999010,-15508.000000,8811.000000,6697.000000,-14.000000,8.000000,6.000000
8,MU_POSTE_1,1581961430999015,-15556.000000,7778.000000,7778.000000,-14.000000,7.000000,7.000000
9,MU_POSTE_1,1581961430999020,-15508.000000,6697.000000,8811.000000,-14.000000,6.000000,8.000000
10,MU_POSTE_1,1581961431000310,-15364.000000,5574.000000,9789.000000,-13.000000,5.000000,8.000000
11,MU_POSTE_1,1581961431000315,-15126.000000,4418.000000,10708.000000,-13.000000,4.000000,9.000000
12,MU_POSTE_1,1581961431000320,-14794.000000,3234.000000,11560.000000,-13.000000,2.000000,10.000000
13,MU_POSTE_1,1581961431000324,-14372.000000,2030.000000,12341.000000,-13.000000,1.000000,11.000000
14,MU_POSTE_1,1581961431000329,-13860.000000,814.000000,13046.000000,-12.000000,0.000000,11.000000
15,MU_POSTE_1,1581961431001498,-13263.000000,-407.000000,13671.000000,-12.000000,0.000000,12.000000
16,MU_POSTE_1,1581961431001503,-12585.000000,-1626.000000,14211.000000,-11.000000,-1.000000,12.000000
17,MU_POSTE_1,1581961431001508,-11829.000000,-2834.000000,14664.000000,-10.000000,-2.000000,13.000000
18,MU_POSTE_1,1581961431001513,-10999.000000,-4026.000000,15026.000000,-9.000000,-3.000000,13.000000
19,MU_POSTE_1,1581961431001518,-10103.000000,-5192.000000,15295.000000,-9.000000,-4.000000,13.000000
20,MU_POSTE_1,1581961431002890,-9143.000000,-6327.000000,15471.000000,-8.000000,-5.000000,14.000000
21,MU_POSTE_1,1581961431002895,-8128.000000,-7422.000000,15551.000000,-7.000000,-6.000000,14.000000
22,MU_POSTE_1,1581961431003001,-7062.000000,-8472.000000,15535.000000,-6.000000,-7.000000,14.000000
23,MU_POSTE_1,1581961431003017,-5953.000000,-9470.000000,15423.000000,-5.000000,-8.000000,14.000000
24,MU_POSTE_1,1581961431003022,-4807.000000,-10409.000000,15216.000000,-4.000000,-9.000000,13.000000
25,MU_POSTE_1,1581961431004304,-3631.000000,-11284.000000,14915.000000,-3.000000,-10.000000,13.000000
26,MU_POSTE_1,1581961431004310,-2433.000000,-12089.000000,14523.000000,-2.000000,-10.000000,13.000000
27,MU_POSTE_1,1581961431004314,-1220.000000,-12820.000000,14040.000000,-1.000000,-11.000000,12.000000
28,MU_POSTE_1,1581961431004319,0.000000,-13472.000000,13472.000000,0.000000,-12.000000,12.000000
29,MU_POSTE_1,1581961431004324,1220.000000,-14040.000000,12820.000000,1.000000,-12.000000,11.000000
30,MU_POSTE_1,1581961431004329,2433.000000,-14523.000000,12089.000000,2.000000,-13.000000,10.000000
31,MU_POSTE_1,1581961431004333,3631.000000,-14915.000000,11284.000000,3.000000,-13.000000,10.000000
32,MU_POSTE_1,1581961431005519,4807.000000,-15216.000000,10409.000000,4.000000,-13.000000,9.000000
33,MU_POSTE_1,1581961431005524,5953.000000,-15423.000000,9470.000000,5.000000,-14.000000,8.000000
34,MU_POSTE_1,1581961431005528,7062.000000,-15535.000000,8472.000000,6.000000,-14.000000,7.000000
