 time_between_2_SV	 jitter
464	214.000000
44	206.000000
978	728.000000
72	178.000000
32	218.000000
32	218.000000
346	96.000000
43	207.000000
996	746.000000
59	191.000000
30	220.000000
29	221.000000
451	201.000000
59	191.000000
592	342.000000
47	203.000000
23	227.000000
890	640.000000
183	67.000000
24	226.000000
33	217.000000
816	566.000000
79	171.000000
23	227.000000
113	137.000000
63	187.000000
737	487.000000
80	170.000000
23	227.000000
1190	940.000000
74	176.000000
31	219.000000
30	220.000000
29	221.000000
47	203.000000
394	144.000000
98	152.000000
1051	801.000000
60	190.000000
22	228.000000
22	228.000000
99	151.000000
825	575.000000
209	41.000000
44	206.000000
30	220.000000
341	91.000000
1044	794.000000
64	186.000000
33	217.000000
269	19.000000
149	101.000000
1608	1358.000000
42	208.000000
30	220.000000
33	217.000000
31	219.000000
31	219.000000
31	219.000000
31	219.000000
73	177.000000
112	138.000000
480	230.000000
140	110.000000
335	85.000000
43	207.000000
469	219.000000
53	197.000000
511	261.000000
39	211.000000
590	340.000000
74	176.000000
31	219.000000
473	223.000000
60	190.000000
897	647.000000
136	114.000000
34	216.000000
29	221.000000
103	147.000000
450	200.000000
34	216.000000
506	256.000000
34	216.000000
424	174.000000
34	216.000000
697	447.000000
68	182.000000
34	216.000000
714	464.000000
47	203.000000
31	219.000000
559	309.000000
56	194.000000
31	219.000000
1024	774.000000
56	194.000000
30	220.000000
29	221.000000
882	632.000000
144	106.000000
60	190.000000
32	218.000000
29	221.000000
693	443.000000
75	175.000000
30	220.000000
1025	775.000000
65	185.000000
263	13.000000
39	211.000000
32	218.000000
31	219.000000
1130	880.000000
97	153.000000
33	217.000000
33	217.000000
32	218.000000
1082	832.000000
62	188.000000
32	218.000000
29	221.000000
29	221.000000
877	627.000000
149	101.000000
33	217.000000
58	192.000000
46	204.000000
725	475.000000
78	172.000000
30	220.000000
208	42.000000
703	453.000000
75	175.000000
53	197.000000
899	649.000000
57	193.000000
30	220.000000
30	220.000000
632	382.000000
46	204.000000
62	188.000000
332	82.000000
67	183.000000
446	196.000000
34	216.000000
500	250.000000
60	190.000000
554	304.000000
77	173.000000
42	208.000000
949	699.000000
53	197.000000
32	218.000000
31	219.000000
843	593.000000
144	106.000000
35	215.000000
32	218.000000
849	599.000000
75	175.000000
97	153.000000
33	217.000000
827	577.000000
82	168.000000
32	218.000000
136	114.000000
39	211.000000
702	452.000000
75	175.000000
31	219.000000
257	7.000000
604	354.000000
74	176.000000
31	219.000000
1001	751.000000
61	189.000000
30	220.000000
53	197.000000
48	202.000000
730	480.000000
147	103.000000
34	216.000000
96	154.000000
782	532.000000
219	31.000000
40	210.000000
69	181.000000
459	209.000000
70	180.000000
662	412.000000
62	188.000000
30	220.000000
851	601.000000
124	126.000000
32	218.000000
52	198.000000
39	211.000000
693	443.000000
70	180.000000
31	219.000000
267	17.000000
544	294.000000
78	172.000000
74	176.000000
308	58.000000
420	170.000000
39	211.000000
686	436.000000
135	115.000000
33	217.000000
893	643.000000
71	179.000000
119	131.000000
35	215.000000
30	220.000000
492	242.000000
39	211.000000
746	496.000000
61	189.000000
31	219.000000
765	515.000000
79	171.000000
34	216.000000
107	143.000000
880	630.000000
77	173.000000
31	219.000000
124	126.000000
33	217.000000
606	356.000000
79	171.000000
47	203.000000
801	551.000000
41	209.000000
30	220.000000
342	92.000000
34	216.000000
810	560.000000
63	187.000000
32	218.000000
751	501.000000
96	154.000000
34	216.000000
109	141.000000
152	98.000000
575	325.000000
80	170.000000
46	204.000000
452	202.000000
61	189.000000
1106	856.000000
102	148.000000
38	212.000000
33	217.000000
29	221.000000
661	411.000000
74	176.000000
104	146.000000
98	152.000000
473	223.000000
38	212.000000
797	547.000000
61	189.000000
30	220.000000
857	607.000000
145	105.000000
60	190.000000
34	216.000000
29	221.000000
585	335.000000
75	175.000000
81	169.000000
576	326.000000
61	189.000000
96	154.000000
717	467.000000
224	26.000000
64	186.000000
30	220.000000
534	284.000000
76	174.000000
401	151.000000
34	216.000000
707	457.000000
76	174.000000
32	218.000000
640	390.000000
36	214.000000
30	220.000000
532	282.000000
93	157.000000
36	214.000000
258	8.000000
511	261.000000
35	215.000000
396	146.000000
32	218.000000
472	222.000000
36	214.000000
528	278.000000
35	215.000000
399	149.000000
31	219.000000
487	237.000000
39	211.000000
627	377.000000
69	181.000000
34	216.000000
882	632.000000
155	95.000000
36	214.000000
34	216.000000
713	463.000000
76	174.000000
34	216.000000
87	163.000000
340	90.000000
1245	995.000000
66	184.000000
87	163.000000
33	217.000000
33	217.000000
33	217.000000
494	244.000000
58	192.000000
413	163.000000
42	208.000000
583	333.000000
145	105.000000
42	208.000000
953	703.000000
62	188.000000
54	196.000000
35	215.000000
30	220.000000
721	471.000000
74	176.000000
105	145.000000
100	150.000000
715	465.000000
75	175.000000
30	220.000000
338	88.000000
67	183.000000
1059	809.000000
61	189.000000
31	219.000000
30	220.000000
74	176.000000
413	163.000000
161	89.000000
769	519.000000
61	189.000000
30	220.000000
59	191.000000
746	496.000000
74	176.000000
104	146.000000
96	154.000000
709	459.000000
74	176.000000
31	219.000000
482	232.000000
60	190.000000
847	597.000000
74	176.000000
94	156.000000
33	217.000000
96	154.000000
716	466.000000
75	175.000000
31	219.000000
219	31.000000
665	415.000000
74	176.000000
30	220.000000
487	237.000000
65	185.000000
164	86.000000
735	485.000000
146	104.000000
65	185.000000
37	213.000000
786	536.000000
218	32.000000
36	214.000000
31	219.000000
668	418.000000
82	168.000000
65	185.000000
845	595.000000
71	179.000000
31	219.000000
29	221.000000
266	16.000000
828	578.000000
61	189.000000
31	219.000000
29	221.000000
783	533.000000
72	178.000000
101	149.000000
33	217.000000
805	555.000000
76	174.000000
31	219.000000
29	221.000000
237	13.000000
664	414.000000
74	176.000000
30	220.000000
814	564.000000
60	190.000000
30	220.000000
72	178.000000
875	625.000000
142	108.000000
33	217.000000
30	220.000000
798	548.000000
74	176.000000
31	219.000000
29	221.000000
930	680.000000
77	173.000000
32	218.000000
31	219.000000
933	683.000000
63	187.000000
59	191.000000
33	217.000000
108	142.000000
727	477.000000
155	95.000000
113	137.000000
51	199.000000
751	501.000000
62	188.000000
80	170.000000
24	226.000000
349	99.000000
280	30.000000
888	638.000000
63	187.000000
67	183.000000
34	216.000000
72	178.000000
387	137.000000
1014	764.000000
78	172.000000
33	217.000000
31	219.000000
31	219.000000
419	169.000000
76	174.000000
460	210.000000
45	205.000000
507	257.000000
55	195.000000
237	13.000000
769	519.000000
46	204.000000
22	228.000000
23	227.000000
686	436.000000
35	215.000000
30	220.000000
493	243.000000
25	225.000000
672	422.000000
76	174.000000
32	218.000000
1068	818.000000
71	179.000000
46	204.000000
29	221.000000
29	221.000000
988	738.000000
63	187.000000
97	153.000000
39	211.000000
33	217.000000
550	300.000000
74	176.000000
479	229.000000
62	188.000000
269	19.000000
925	675.000000
100	150.000000
34	216.000000
31	219.000000
30	220.000000
406	156.000000
45	205.000000
543	293.000000
27	223.000000
564	314.000000
62	188.000000
59	191.000000
1030	780.000000
59	191.000000
24	226.000000
48	202.000000
716	466.000000
63	187.000000
22	228.000000
22	228.000000
910	660.000000
63	187.000000
23	227.000000
32	218.000000
530	280.000000
50	200.000000
497	247.000000
115	135.000000
31	219.000000
1183	933.000000
86	164.000000
30	220.000000
30	220.000000
28	222.000000
454	204.000000
41	209.000000
779	529.000000
87	163.000000
36	214.000000
31	219.000000
458	208.000000
28	222.000000
875	625.000000
97	153.000000
35	215.000000
35	215.000000
708	458.000000
76	174.000000
33	217.000000
176	74.000000
403	153.000000
41	209.000000
761	511.000000
51	199.000000
22	228.000000
860	610.000000
116	134.000000
24	226.000000
22	228.000000
985	735.000000
247	3.000000
63	187.000000
33	217.000000
30	220.000000
30	220.000000
1013	763.000000
49	201.000000
23	227.000000
21	229.000000
836	586.000000
118	132.000000
25	225.000000
22	228.000000
839	589.000000
75	175.000000
22	228.000000
81	169.000000
817	567.000000
63	187.000000
22	228.000000
22	228.000000
216	34.000000
674	424.000000
64	186.000000
23	227.000000
988	738.000000
51	199.000000
23	227.000000
33	217.000000
622	372.000000
23	227.000000
26	224.000000
782	532.000000
76	174.000000
62	188.000000
45	205.000000
813	563.000000
171	79.000000
36	214.000000
32	218.000000
564	314.000000
76	174.000000
77	173.000000
1197	947.000000
57	193.000000
31	219.000000
29	221.000000
29	221.000000
474	224.000000
99	151.000000
258	8.000000
814	564.000000
50	200.000000
22	228.000000
21	229.000000
824	574.000000
63	187.000000
83	167.000000
24	226.000000
831	581.000000
63	187.000000
24	226.000000
22	228.000000
217	33.000000
826	576.000000
74	176.000000
58	192.000000
111	139.000000
467	217.000000
64	186.000000
719	469.000000
63	187.000000
59	191.000000
77	173.000000
418	168.000000
837	587.000000
87	163.000000
32	218.000000
72	178.000000
32	218.000000
569	319.000000
62	188.000000
499	249.000000
47	203.000000
537	287.000000
86	164.000000
59	191.000000
622	372.000000
50	200.000000
22	228.000000
234	16.000000
731	481.000000
180	70.000000
71	179.000000
35	215.000000
460	210.000000
114	136.000000
669	419.000000
68	182.000000
34	216.000000
732	482.000000
74	176.000000
31	219.000000
30	220.000000
368	118.000000
515	265.000000
76	174.000000
31	219.000000
420	170.000000
117	133.000000
1011	761.000000
223	27.000000
34	216.000000
30	220.000000
30	220.000000
547	297.000000
73	177.000000
22	228.000000
1082	832.000000
60	190.000000
23	227.000000
21	229.000000
45	205.000000
789	539.000000
149	101.000000
55	195.000000
28	222.000000
770	520.000000
78	172.000000
23	227.000000
988	738.000000
60	190.000000
44	206.000000
26	224.000000
35	215.000000
861	611.000000
179	71.000000
27	223.000000
22	228.000000
625	375.000000
86	164.000000
24	226.000000
928	678.000000
96	154.000000
23	227.000000
22	228.000000
68	182.000000
1050	800.000000
112	138.000000
32	218.000000
29	221.000000
28	222.000000
372	122.000000
733	483.000000
69	181.000000
82	168.000000
25	225.000000
681	431.000000
63	187.000000
23	227.000000
246	4.000000
712	462.000000
76	174.000000
30	220.000000
321	71.000000
70	180.000000
295	45.000000
557	307.000000
151	99.000000
37	213.000000
1571	1321.000000
180	70.000000
45	205.000000
34	216.000000
35	215.000000
31	219.000000
29	221.000000
28	222.000000
1131	881.000000
58	192.000000
59	191.000000
33	217.000000
30	220.000000
665	415.000000
67	183.000000
30	220.000000
322	72.000000
587	337.000000
74	176.000000
31	219.000000
988	738.000000
61	189.000000
31	219.000000
29	221.000000
57	193.000000
744	494.000000
149	101.000000
33	217.000000
816	566.000000
75	175.000000
30	220.000000
29	221.000000
334	84.000000
49	201.000000
1047	797.000000
62	188.000000
31	219.000000
31	219.000000
69	181.000000
495	245.000000
31	219.000000
718	468.000000
66	184.000000
33	217.000000
219	31.000000
528	278.000000
52	198.000000
705	455.000000
60	190.000000
30	220.000000
76	174.000000
638	388.000000
81	169.000000
35	215.000000
589	339.000000
61	189.000000
840	590.000000
75	175.000000
96	154.000000
57	193.000000
33	217.000000
740	490.000000
73	177.000000
30	220.000000
251	1.000000
513	263.000000
79	171.000000
2179	1929.000000
61	189.000000
59	191.000000
33	217.000000
29	221.000000
29	221.000000
29	221.000000
29	221.000000
28	222.000000
28	222.000000
41	209.000000
506	256.000000
77	173.000000
266	16.000000
668	418.000000
75	175.000000
31	219.000000
977	727.000000
62	188.000000
31	219.000000
64	186.000000
31	219.000000
709	459.000000
76	174.000000
110	140.000000
85	165.000000
755	505.000000
74	176.000000
31	219.000000
200	50.000000
663	413.000000
74	176.000000
30	220.000000
988	738.000000
59	191.000000
31	219.000000
30	220.000000
98	152.000000
708	458.000000
148	102.000000
34	216.000000
68	182.000000
742	492.000000
76	174.000000
30	220.000000
493	243.000000
61	189.000000
836	586.000000
76	174.000000
92	158.000000
45	205.000000
60	190.000000
722	472.000000
74	176.000000
31	219.000000
486	236.000000
61	189.000000
778	528.000000
111	139.000000
35	215.000000
108	142.000000
864	614.000000
82	168.000000
33	217.000000
121	129.000000
37	213.000000
623	373.000000
78	172.000000
33	217.000000
468	218.000000
67	183.000000
299	49.000000
431	181.000000
34	216.000000
594	344.000000
55	195.000000
30	220.000000
4483	4233.000000
113	137.000000
37	213.000000
36	214.000000
63	187.000000
38	212.000000
79	171.000000
35	215.000000
159	91.000000
86	164.000000
67	183.000000
75	175.000000
79	171.000000
36	214.000000
812	562.000000
88	162.000000
37	213.000000
34	216.000000
35	215.000000
361	111.000000
269	19.000000
36	214.000000
33	217.000000
33	217.000000
37	213.000000
35	215.000000
232	18.000000
48	202.000000
33	217.000000
32	218.000000
478	228.000000
65	185.000000
358	108.000000
287	37.000000
125	125.000000
428	178.000000
58	192.000000
480	230.000000
80	170.000000
348	98.000000
38	212.000000
701	451.000000
113	137.000000
37	213.000000
160	90.000000
585	335.000000
84	166.000000
35	215.000000
863	613.000000
82	168.000000
33	217.000000
67	183.000000
428	178.000000
534	284.000000
83	167.000000
299	49.000000
38	212.000000
87	163.000000
401	151.000000
65	185.000000
301	51.000000
676	426.000000
68	182.000000
30	220.000000
205	45.000000
842	592.000000
84	166.000000
30	220.000000
40	210.000000
571	321.000000
42	208.000000
778	528.000000
169	81.000000
57	193.000000
34	216.000000
378	128.000000
34	216.000000
791	541.000000
147	103.000000
45	205.000000
55	195.000000
637	387.000000
96	154.000000
25	225.000000
324	74.000000
36	214.000000
698	448.000000
81	169.000000
34	216.000000
868	618.000000
79	171.000000
23	227.000000
22	228.000000
962	712.000000
80	170.000000
185	65.000000
29	221.000000
27	223.000000
315	65.000000
739	489.000000
119	131.000000
34	216.000000
30	220.000000
899	649.000000
79	171.000000
35	215.000000
57	193.000000
745	495.000000
75	175.000000
30	220.000000
29	221.000000
955	705.000000
74	176.000000
37	213.000000
29	221.000000
265	15.000000
300	50.000000
702	452.000000
76	174.000000
32	218.000000
30	220.000000
889	639.000000
76	174.000000
34	216.000000
30	220.000000
859	609.000000
80	170.000000
30	220.000000
29	221.000000
737	487.000000
54	196.000000
32	218.000000
340	90.000000
121	129.000000
367	117.000000
55	195.000000
554	304.000000
56	194.000000
261	11.000000
779	529.000000
70	180.000000
33	217.000000
32	218.000000
882	632.000000
79	171.000000
22	228.000000
22	228.000000
857	607.000000
88	162.000000
30	220.000000
36	214.000000
372	122.000000
76	174.000000
1004	754.000000
73	177.000000
37	213.000000
50	200.000000
130	120.000000
498	248.000000
85	165.000000
441	191.000000
83	167.000000
99	151.000000
850	600.000000
63	187.000000
36	214.000000
59	191.000000
813	563.000000
77	173.000000
29	221.000000
505	255.000000
62	188.000000
21	229.000000
925	675.000000
78	172.000000
33	217.000000
109	141.000000
757	507.000000
80	170.000000
22	228.000000
23	227.000000
937	687.000000
194	56.000000
82	168.000000
53	197.000000
27	223.000000
295	45.000000
573	323.000000
71	179.000000
31	219.000000
913	663.000000
84	166.000000
30	220.000000
32	218.000000
327	77.000000
58	192.000000
743	493.000000
71	179.000000
64	186.000000
646	396.000000
60	190.000000
21	229.000000
263	13.000000
945	695.000000
142	108.000000
34	216.000000
32	218.000000
32	218.000000
370	120.000000
515	265.000000
49	201.000000
30	220.000000
656	406.000000
87	163.000000
33	217.000000
991	741.000000
140	110.000000
33	217.000000
32	218.000000
30	220.000000
359	109.000000
490	240.000000
23	227.000000
774	524.000000
78	172.000000
32	218.000000
32	218.000000
957	707.000000
135	115.000000
33	217.000000
33	217.000000
30	220.000000
402	152.000000
806	556.000000
76	174.000000
31	219.000000
67	183.000000
647	397.000000
59	191.000000
31	219.000000
252	2.000000
817	567.000000
77	173.000000
34	216.000000
30	220.000000
935	685.000000
76	174.000000
58	192.000000
31	219.000000
496	246.000000
61	189.000000
21	229.000000
680	430.000000
124	126.000000
68	182.000000
589	339.000000
49	201.000000
256	6.000000
187	63.000000
44	206.000000
509	259.000000
169	81.000000
60	190.000000
736	486.000000
52	198.000000
21	229.000000
576	326.000000
72	178.000000
74	176.000000
1020	770.000000
135	115.000000
52	198.000000
30	220.000000
29	221.000000
411	161.000000
62	188.000000
673	423.000000
109	141.000000
22	228.000000
820	570.000000
64	186.000000
21	229.000000
32	218.000000
925	675.000000
79	171.000000
32	218.000000
33	217.000000
1092	842.000000
143	107.000000
57	193.000000
32	218.000000
37	213.000000
262	12.000000
61	189.000000
676	426.000000
74	176.000000
33	217.000000
748	498.000000
63	187.000000
26	224.000000
301	51.000000
728	478.000000
85	165.000000
32	218.000000
32	218.000000
884	634.000000
76	174.000000
32	218.000000
31	219.000000
709	459.000000
70	180.000000
29	221.000000
531	281.000000
76	174.000000
30	220.000000
953	703.000000
74	176.000000
30	220.000000
58	192.000000
769	519.000000
130	120.000000
32	218.000000
90	160.000000
789	539.000000
92	158.000000
31	219.000000
54	196.000000
552	302.000000
62	188.000000
21	229.000000
665	415.000000
77	173.000000
31	219.000000
799	549.000000
64	186.000000
22	228.000000
196	54.000000
814	564.000000
78	172.000000
33	217.000000
31	219.000000
704	454.000000
59	191.000000
30	220.000000
251	1.000000
821	571.000000
80	170.000000
33	217.000000
33	217.000000
848	598.000000
75	175.000000
32	218.000000
30	220.000000
861	611.000000
80	170.000000
32	218.000000
31	219.000000
778	528.000000
63	187.000000
22	228.000000
174	76.000000
817	567.000000
80	170.000000
32	218.000000
32	218.000000
773	523.000000
67	183.000000
22	228.000000
174	76.000000
818	568.000000
81	169.000000
32	218.000000
176	74.000000
38	212.000000
447	197.000000
66	184.000000
648	398.000000
79	171.000000
32	218.000000
1199	949.000000
129	121.000000
32	218.000000
31	219.000000
29	221.000000
84	166.000000
890	640.000000
77	173.000000
31	219.000000
30	220.000000
889	639.000000
205	45.000000
37	213.000000
33	217.000000
31	219.000000
396	146.000000
626	376.000000
67	183.000000
30	220.000000
272	22.000000
751	501.000000
71	179.000000
31	219.000000
31	219.000000
839	589.000000
64	186.000000
34	216.000000
57	193.000000
851	601.000000
65	185.000000
22	228.000000
57	193.000000
936	686.000000
80	170.000000
36	214.000000
91	159.000000
503	253.000000
48	202.000000
57	193.000000
632	382.000000
79	171.000000
32	218.000000
920	670.000000
78	172.000000
31	219.000000
32	218.000000
840	590.000000
82	168.000000
32	218.000000
35	215.000000
786	536.000000
62	188.000000
22	228.000000
244	6.000000
657	407.000000
64	186.000000
21	229.000000
532	282.000000
91	159.000000
31	219.000000
693	443.000000
58	192.000000
21	229.000000
259	9.000000
819	569.000000
79	171.000000
33	217.000000
32	218.000000
763	513.000000
64	186.000000
21	229.000000
501	251.000000
78	172.000000
32	218.000000
665	415.000000
72	178.000000
30	220.000000
472	222.000000
142	108.000000
154	96.000000
619	369.000000
55	195.000000
22	228.000000
656	406.000000
81	169.000000
32	218.000000
834	584.000000
63	187.000000
22	228.000000
210	40.000000
619	369.000000
64	186.000000
22	228.000000
517	267.000000
74	176.000000
71	179.000000
755	505.000000
64	186.000000
22	228.000000
235	15.000000
818	568.000000
79	171.000000
33	217.000000
31	219.000000
776	526.000000
64	186.000000
22	228.000000
187	63.000000
547	297.000000
48	202.000000
672	422.000000
98	152.000000
22	228.000000
21	229.000000
897	647.000000
119	131.000000
59	191.000000
39	211.000000
530	280.000000
47	203.000000
55	195.000000
646	396.000000
96	154.000000
32	218.000000
944	694.000000
82	168.000000
30	220.000000
29	221.000000
268	18.000000
215	35.000000
726	476.000000
64	186.000000
23	227.000000
232	18.000000
754	504.000000
63	187.000000
23	227.000000
24	226.000000
891	641.000000
77	173.000000
32	218.000000
33	217.000000
848	598.000000
60	190.000000
30	220.000000
73	177.000000
624	374.000000
188	62.000000
34	216.000000
336	86.000000
123	127.000000
287	37.000000
665	415.000000
55	195.000000
21	229.000000
255	5.000000
808	558.000000
135	115.000000
39	211.000000
30	220.000000
575	325.000000
75	175.000000
37	213.000000
437	187.000000
75	175.000000
253	3.000000
825	575.000000
81	169.000000
34	216.000000
57	193.000000
489	239.000000
24	226.000000
788	538.000000
78	172.000000
33	217.000000
33	217.000000
806	556.000000
64	186.000000
21	229.000000
202	48.000000
652	402.000000
64	186.000000
21	229.000000
262	12.000000
753	503.000000
94	156.000000
32	218.000000
33	217.000000
769	519.000000
64	186.000000
21	229.000000
235	15.000000
652	402.000000
64	186.000000
22	228.000000
319	69.000000
73	177.000000
370	120.000000
765	515.000000
73	177.000000
30	220.000000
29	221.000000
867	617.000000
82	168.000000
35	215.000000
55	195.000000
812	562.000000
77	173.000000
30	220.000000
31	219.000000
926	676.000000
87	163.000000
59	191.000000
35	215.000000
556	306.000000
41	209.000000
31	219.000000
337	87.000000
495	245.000000
24	226.000000
778	528.000000
78	172.000000
32	218.000000
32	218.000000
778	528.000000
63	187.000000
22	228.000000
177	73.000000
819	569.000000
80	170.000000
32	218.000000
32	218.000000
770	520.000000
62	188.000000
22	228.000000
238	12.000000
730	480.000000
78	172.000000
32	218.000000
33	217.000000
881	631.000000
77	173.000000
31	219.000000
30	220.000000
550	300.000000
23	227.000000
779	529.000000
78	172.000000
32	218.000000
31	219.000000
863	613.000000
76	174.000000
32	218.000000
30	220.000000
892	642.000000
79	171.000000
34	216.000000
58	192.000000
489	239.000000
23	227.000000
788	538.000000
78	172.000000
31	219.000000
32	218.000000
782	532.000000
62	188.000000
23	227.000000
179	71.000000
814	564.000000
78	172.000000
33	217.000000
32	218.000000
844	594.000000
90	160.000000
31	219.000000
30	220.000000
1138	888.000000
73	177.000000
30	220.000000
28	222.000000
28	222.000000
286	36.000000
651	401.000000
77	173.000000
32	218.000000
214	36.000000
485	235.000000
22	228.000000
764	514.000000
94	156.000000
49	201.000000
31	219.000000
852	602.000000
77	173.000000
31	219.000000
30	220.000000
871	621.000000
92	158.000000
33	217.000000
58	192.000000
728	478.000000
63	187.000000
22	228.000000
181	69.000000
810	560.000000
127	123.000000
59	191.000000
36	214.000000
871	621.000000
108	142.000000
112	138.000000
193	57.000000
38	212.000000
180	70.000000
480	230.000000
24	226.000000
681	431.000000
78	172.000000
32	218.000000
185	65.000000
776	526.000000
75	175.000000
31	219.000000
116	134.000000
767	517.000000
73	177.000000
30	220.000000
73	177.000000
855	605.000000
100	150.000000
34	216.000000
70	180.000000
718	468.000000
63	187.000000
21	229.000000
241	9.000000
245	5.000000
231	19.000000
771	521.000000
76	174.000000
31	219.000000
31	219.000000
828	578.000000
74	176.000000
29	221.000000
297	47.000000
77	173.000000
341	91.000000
620	370.000000
62	188.000000
21	229.000000
205	45.000000
755	505.000000
77	173.000000
78	172.000000
106	144.000000
604	354.000000
78	172.000000
32	218.000000
321	71.000000
713	463.000000
74	176.000000
30	220.000000
150	100.000000
726	476.000000
77	173.000000
35	215.000000
165	85.000000
652	402.000000
103	147.000000
22	228.000000
269	19.000000
467	217.000000
50	200.000000
587	337.000000
76	174.000000
34	216.000000
418	168.000000
77	173.000000
242	8.000000
510	260.000000
33	217.000000
671	421.000000
75	175.000000
30	220.000000
175	75.000000
789	539.000000
76	174.000000
31	219.000000
42	208.000000
719	469.000000
75	175.000000
29	221.000000
388	138.000000
63	187.000000
343	93.000000
671	421.000000
63	187.000000
21	229.000000
181	69.000000
866	616.000000
96	154.000000
64	186.000000
33	217.000000
730	480.000000
120	130.000000
23	227.000000
20	230.000000
629	379.000000
73	177.000000
63	187.000000
471	221.000000
47	203.000000
470	220.000000
45	205.000000
408	158.000000
83	167.000000
365	115.000000
454	204.000000
32	218.000000
435	185.000000
60	190.000000
411	161.000000
22	228.000000
853	603.000000
143	107.000000
36	214.000000
32	218.000000
685	435.000000
115	135.000000
21	229.000000
58	192.000000
824	574.000000
63	187.000000
22	228.000000
183	67.000000
824	574.000000
78	172.000000
55	195.000000
32	218.000000
457	207.000000
24	226.000000
785	535.000000
77	173.000000
33	217.000000
33	217.000000
777	527.000000
63	187.000000
21	229.000000
180	70.000000
812	562.000000
77	173.000000
33	217.000000
32	218.000000
778	528.000000
63	187.000000
22	228.000000
179	71.000000
814	564.000000
79	171.000000
33	217.000000
32	218.000000
772	522.000000
62	188.000000
21	229.000000
182	68.000000
814	564.000000
78	172.000000
31	219.000000
59	191.000000
825	575.000000
76	174.000000
31	219.000000
96	154.000000
547	297.000000
43	207.000000
484	234.000000
71	179.000000
417	167.000000
45	205.000000
566	316.000000
81	169.000000
32	218.000000
287	37.000000
435	185.000000
32	218.000000
747	497.000000
70	180.000000
32	218.000000
95	155.000000
711	461.000000
55	195.000000
21	229.000000
325	75.000000
406	156.000000
33	217.000000
775	525.000000
80	170.000000
32	218.000000
30	220.000000
554	304.000000
31	219.000000
471	221.000000
61	189.000000
731	481.000000
148	102.000000
65	185.000000
32	218.000000
709	459.000000
77	173.000000
22	228.000000
99	151.000000
982	732.000000
125	125.000000
30	220.000000
30	220.000000
735	485.000000
79	171.000000
83	167.000000
47	203.000000
446	196.000000
33	217.000000
444	194.000000
22	228.000000
791	541.000000
131	119.000000
99	151.000000
48	202.000000
411	161.000000
24	226.000000
797	547.000000
78	172.000000
33	217.000000
33	217.000000
766	516.000000
63	187.000000
21	229.000000
209	41.000000
783	533.000000
75	175.000000
33	217.000000
85	165.000000
774	524.000000
111	139.000000
504	254.000000
59	191.000000
33	217.000000
51	199.000000
1016	766.000000
103	147.000000
37	213.000000
30	220.000000
29	221.000000
277	27.000000
709	459.000000
65	185.000000
29	221.000000
234	16.000000
706	456.000000
63	187.000000
21	229.000000
142	108.000000
879	629.000000
125	125.000000
36	214.000000
37	213.000000
433	183.000000
31	219.000000
773	523.000000
148	102.000000
75	175.000000
38	212.000000
861	611.000000
121	129.000000
32	218.000000
30	220.000000
736	486.000000
97	153.000000
112	138.000000
33	217.000000
637	387.000000
63	187.000000
22	228.000000
345	95.000000
75	175.000000
320	70.000000
466	216.000000
33	217.000000
445	195.000000
23	227.000000
781	531.000000
79	171.000000
32	218.000000
86	164.000000
801	551.000000
77	173.000000
31	219.000000
104	146.000000
686	436.000000
63	187.000000
22	228.000000
265	15.000000
804	554.000000
75	175.000000
34	216.000000
56	194.000000
787	537.000000
76	174.000000
31	219.000000
97	153.000000
860	610.000000
89	161.000000
227	23.000000
50	200.000000
30	220.000000
438	188.000000
75	175.000000
228	22.000000
814	564.000000
79	171.000000
33	217.000000
57	193.000000
711	461.000000
62	188.000000
21	229.000000
211	39.000000
895	645.000000
153	97.000000
39	211.000000
34	216.000000
385	135.000000
30	220.000000
759	509.000000
79	171.000000
33	217.000000
53	197.000000
575	325.000000
84	166.000000
673	423.000000
136	114.000000
30	220.000000
29	221.000000
927	677.000000
84	166.000000
34	216.000000
35	215.000000
354	104.000000
128	122.000000
1001	751.000000
140	110.000000
45	205.000000
39	211.000000
38	212.000000
843	593.000000
108	142.000000
33	217.000000
34	216.000000
537	287.000000
77	173.000000
30	220.000000
1065	815.000000
124	126.000000
49	201.000000
41	209.000000
38	212.000000
371	121.000000
763	513.000000
82	168.000000
51	199.000000
40	210.000000
151	99.000000
781	531.000000
73	177.000000
30	220.000000
114	136.000000
584	334.000000
44	206.000000
503	253.000000
72	178.000000
55	195.000000
851	601.000000
81	169.000000
28	222.000000
23	227.000000
240	10.000000
632	382.000000
56	194.000000
239	11.000000
780	530.000000
96	154.000000
30	220.000000
28	222.000000
141	109.000000
711	461.000000
97	153.000000
52	198.000000
849	599.000000
242	8.000000
45	205.000000
42	208.000000
41	209.000000
381	131.000000
27	223.000000
484	234.000000
44	206.000000
589	339.000000
76	174.000000
71	179.000000
1026	776.000000
96	154.000000
99	151.000000
44	206.000000
43	207.000000
517	267.000000
136	114.000000
94	156.000000
351	101.000000
98	152.000000
975	725.000000
82	168.000000
27	223.000000
33	217.000000
127	123.000000
452	202.000000
48	202.000000
686	436.000000
117	133.000000
30	220.000000
185	65.000000
629	379.000000
198	52.000000
27	223.000000
341	91.000000
91	159.000000
897	647.000000
79	171.000000
34	216.000000
32	218.000000
760	510.000000
110	140.000000
31	219.000000
31	219.000000
919	669.000000
74	176.000000
31	219.000000
89	161.000000
177	73.000000
219	31.000000
668	418.000000
33	217.000000
31	219.000000
